history_id,tax_year,taxing_district_code,county_code,district_name,levy_short,locally_assessed_value,levy_rate,district_levy,highest_prior_levy,new_construction_assessed_value,prior_year_levy_rate,prior_year_state_assessed_property,two_years_prior_state_assessed_property,two_years_prior_annexation_assessed_value,two_years_prior_annex_tax_due,two_years_prior_refund_tax_due,maximum_allowable_levy_101_calc,levy_name_canonical,entity_key,mcag,reporting_status,parent_mcag,sao_legal_name,review_needed,agency_common_name,agency_type,source_file
2024:290700200,2024,290700200,29,Fire Dist #2,F0201,978888085,0.58440999999999999,572072,561706.73,19416600,0.60985,61103771,78461503,0,0,1754,580919,Fire District 2,FIRE2,1282,reports_independently,,Skagit County Fire Protection District No. 2,false,Fire District 2,fire,All_County_Levy_Detail_2024.xlsx
2024:290700300,2024,290700300,29,Fire Dist #3,F0301,1080273600,0.81869999999999998,884423,843467.88,15035500,0.79,24550493,29093321,0,0,0,893302,Fire District 3,FIRE3,1283,reports_independently,,Skagit County Fire Protection District No. 3,false,Fire District 3,fire,All_County_Levy_Detail_2024.xlsx
2024:290700400,2024,290700400,29,Fire Dist #4,F0401,659943801,0.54486000000000001,359578,353636.72,4178400,0.57550000000000001,18013711,22762012,0,0,0,359578,Fire District 4,FIRE4,1284,reports_independently,,Skagit County Fire Protection District No. 4,false,Fire District 4,fire,All_County_Levy_Detail_2024.xlsx
2024:290700500,2024,290700500,29,Fire Dist #5,F0501,1058584373,0.37446000000000002,396395,389469.62,4752300,0.37857000000000002,40706159,37725211,0,0,700,396992,Fire District 5,FIRE5,1285,reports_independently,,Skagit County Fire Protection District No. 5,false,Fire District 5,fire,All_County_Levy_Detail_2024.xlsx
2024:290700600,2024,290700600,29,Fire Dist #6,F0601,1367331168,1.05,1435698,866914.99,5350800,0.68916999999999995,24069989,24922053,0,0,0,879272,Fire District 6,FIRE6,1286,reports_independently,,Skagit County Fire Protection District No. 6,false,Fire District 6,fire,All_County_Levy_Detail_2024.xlsx
2024:290700700,2024,290700700,29,Fire Dist #7,F0701,484158809,0.32378000000000001,156760,153195.29,2959700,0.36995,1029749,1032277,0,0,938,156760,Fire District 7 (Lake Cavanaugh),FIRE7,0366,reports_independently,,Skagit County Fire Protection District No. 7,false,Fire District 7 (Lake Cavanaugh),fire,All_County_Levy_Detail_2024.xlsx
2024:290700800,2024,290700800,29,Fire Dist #8,F0801,1692987093,0.92222000000000004,1561311,1512923.22,11752650,0.92545999999999995,40582788,47403159,0,0,0,1569188,Fire District 8,FIRE8,1287,reports_independently,,Skagit County Fire Protection District No. 8,false,Fire District 8,fire,All_County_Levy_Detail_2024.xlsx
2024:290700900,2024,290700900,29,Fire Dist #9,F0901,890918488,0.38919999999999999,346742,339118.46,7874500,0.39474999999999999,10561312,10915685,0,0,1124,346742,Fire District 9 (Big Lake),FIRE9,1288,reports_independently,,Skagit County Fire Protection District No. 9,false,Fire District 9 (Big Lake),fire,All_County_Levy_Detail_2024.xlsx
2024:290700940,2024,290700940,29,Fire Dist #9 Bond,F0920,883879326,0.21807000000000001,192749,0,0,0,0,0,0,0,0,0,Fire District 9 Bond,FIRE9,1288,sub_levy,1288,Skagit County Fire Protection District No. 9,false,Fire District 9 (Big Lake),fire,All_County_Levy_Detail_2024.xlsx
2024:290701000,2024,290701000,29,Fire Dist #10,F1001,571573963,0.77614000000000005,443621,430805.67,5657600,0.73204999999999998,5883188,5483561,0,0,0,448164,Fire District 10,FIRE10,2571,reports_independently,,Skagit County Fire Protection District No. 10,false,Fire District 10,fire,All_County_Levy_Detail_2024.xlsx
2024:290701100,2024,290701100,29,Fire Dist #11,F1101,1661054671,0.40226000000000001,668169,657197.9,10344300,0.42531000000000002,4717564,6451983,0,0,0,668169,Fire District 11 (Mt. Erie),FIRE11,2572,reports_independently,,Skagit County Fire Protection District No. 11,false,Fire District 11 (Mt. Erie),fire,All_County_Levy_Detail_2024.xlsx
2024:290701200,2024,290701200,29,Fire Dist #12,F1201,498962418,0.40801999999999999,203586,199467.2,5056000,0.42011999999999999,4226981,4952413,0,0,0,203586,Fire District 12,FIRE12,2573,reports_independently,,Skagit County Fire Protection District No. 12,false,Fire District 12,fire,All_County_Levy_Detail_2024.xlsx
2024:290701300,2024,290701300,29,Fire Dist #13,F1301,874447935,0.61870000000000003,541025,528936.18999999994,6625000,0.63641999999999999,33919420,35493562,0,0,2583,541025,Fire District 13,FIRE13,2574,reports_independently,,Skagit County Fire District No. 13,false,Fire District 13,fire,All_County_Levy_Detail_2024.xlsx
2024:290701400,2024,290701400,29,Fire Dist #14,F1401,798987717,0.81784000000000001,653448,623940.78,8150736,0.81884000000000001,31300548,26275215,0,0,0,653448,Fire District 14,FIRE14,2204,reports_independently,,Skagit County Fire Protection District No. 14,false,Fire District 14,fire,All_County_Levy_Detail_2024.xlsx
2024:290701500,2024,290701500,29,Fire Dist #15,F1501,126654729,0.64105000000000001,81192,78320.59,2890800,0.64576,5099229,4756743,0,0,0,81192,Fire District 15 (Lake McMurray),FIRE15,2576,reports_independently,,Skagit County Fire Protection District No. 15,false,Fire District 15 (Lake McMurray),fire,All_County_Levy_Detail_2024.xlsx
